seed	batch	job	kind
140	fcea823a1988cfd4aa862971	9187547b351887915c05b838c10ca4f8	target
215	8c74f95cbf98bd80a2c03992	83adc51ae4cdfadeb7ef3f0eac97b781	target
66	6d6ae85cfdb82e5e77d654af	28217a2c03b45df9c28e3ba81a19079e	won
152	17e2b80509377186a36390a5	2b769de7528471be762a7924844133dd	won
172	39ecff6d2b0b2bc9a5c7a360	5e94e9e1e0bf072b076a187ecb4eb57e	won
170	0624e3372d6820ce80383d1c	e808e76122cc3dbfef8cc23eefb390cb	borderline
263	024c035087e0a199cafc119d	4f594753f4641e8513661a2b5453d9f5	borderline
320	b4d9b0ebd6661777aa40b66c	446712e4ae0f82eec0ad8f84d9611d92	borderline
